StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 14:44:40,155,10,3000,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 100, 1, 32767, -50, -22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,MiddlePWM,FrontPWM,UpPWM,LoPWM
68,1356,1335,1361,1469,1466,0,50,0,165,275
69,1356,1335,1361,1469,1466,0,50,0,165,275
70,1356,1335,1361,1469,1466,260,150,0,165,275
71,1356,1336,1361,1469,1466,260,150,0,165,275
72,1356,1336,1361,1469,1466,260,150,0,165,285
73,1356,1337,1359,1469,1466,260,150,0,165,285
74,1356,1337,1359,1469,1466,260,150,0,165,285
75,1356,1338,1359,1469,1466,260,150,0,165,285
76,1356,1338,1359,1469,1466,260,150,0,165,285
77,1356,1338,1359,1469,1466,260,150,350,165,285
78,1356,1338,1359,1469,1466,260,150,350,165,285
79,1356,1338,1358,1469,1466,260,150,350,165,290
80,1356,1338,1358,1469,1466,260,150,350,165,290
81,1356,1338,1358,1469,1466,0,150,0,165,290
82,1357,1339,1358,1469,1466,0,150,0,165,290
83,1357,1339,1358,1469,1466,0,45,0,165,295
84,1357,1340,1357,1470,1466,255,45,0,165,295
85,1357,1340,1357,1470,1466,255,45,0,165,295
86,1357,1340,1357,1469,1466,255,150,340,165,295
87,1357,1340,1357,1469,1466,255,150,340,165,295
88,1358,1340,1356,1470,1467,0,45,340,60,300
89,1358,1340,1356,1470,1467,0,45,340,60,300
90,1358,1341,1356,1470,1466,250,145,0,165,300
91,1358,1341,1356,1470,1466,250,145,0,165,300
92,1358,1341,1356,1470,1467,250,150,0,60,305
93,1358,1342,1355,1469,1467,250,150,0,60,305
94,1358,1342,1355,1469,1467,250,150,330,160,305
95,1360,1342,1355,1469,1467,0,150,330,160,305
96,1360,1342,1355,1469,1467,0,150,330,160,305
97,1361,1342,1355,1469,1467,0,150,330,160,305
98,1361,1342,1355,1469,1467,0,150,330,160,305
99,1362,1343,1354,1469,1467,0,150,0,160,310
100,1362,1343,1354,1469,1467,0,150,0,160,310
101,1365,1345,1355,1470,1467,0,45,0,160,205
102,1365,1345,1355,1470,1467,0,45,0,160,205
103,1367,1345,1354,1470,1467,0,145,315,160,310
104,1367,1345,1354,1470,1467,0,145,315,160,310
105,1367,1345,1354,1470,1468,0,40,315,55,310
106,1368,1345,1354,1471,1468,0,40,315,55,310
107,1368,1345,1354,1471,1468,0,40,315,155,310
108,1370,1346,1354,1470,1468,0,145,0,155,310
109,1370,1346,1354,1470,1468,0,145,0,155,310
110,1371,1347,1354,1470,1468,0,145,0,155,310
111,1371,1347,1354,1470,1468,0,145,0,155,310
112,1372,1347,1354,1471,1468,0,40,305,155,310
113,1372,1347,1354,1471,1468,0,40,305,155,310
114,1372,1347,1354,1470,1468,0,145,0,155,310
115,1373,1349,1354,1470,1468,0,145,0,155,310
116,1373,1349,1354,1470,1468,0,145,0,155,310
117,1374,1349,1354,1470,1468,0,145,295,155,310
118,1374,1349,1354,1470,1468,0,145,295,155,310
119,1375,1350,1354,1470,1468,0,145,0,155,310
120,1375,1350,1354,1470,1468,0,145,0,155,310
121,1376,1350,1352,1470,1468,0,145,290,155,320
122,1376,1350,1352,1470,1468,0,145,290,155,320
123,1376,1351,1353,1469,1468,160,150,0,155,215
124,1376,1351,1353,1469,1468,160,150,0,155,215
125,1376,1351,1353,1469,1468,160,45,285,155,315
126,1378,1351,1353,1470,1468,0,45,285,155,315
127,1378,1351,1353,1470,1468,0,45,285,155,315
128,1378,1351,1353,1470,1469,150,145,285,50,315
129,1378,1351,1353,1470,1469,150,145,285,50,315
130,1376,1352,1352,1469,1468,160,150,0,155,320
131,1376,1352,1352,1469,1468,160,150,0,155,320
132,1375,1352,1352,1469,1469,165,150,280,50,320
133,1375,1352,1352,1469,1469,165,150,280,50,320
134,1375,1352,1352,1469,1469,0,45,0,150,215
135,1376,1353,1353,1470,1469,0,45,0,150,215
136,1376,1353,1353,1470,1469,165,150,275,150,320
137,1375,1353,1352,1469,1469,165,150,275,150,320
138,1375,1353,1352,1469,1469,165,150,275,155,320
139,1375,1353,1352,1469,1468,165,150,275,155,320
140,1375,1353,1352,1469,1468,165,150,275,155,320
141,1375,1354,1352,1469,1468,165,150,0,155,320
142,1375,1354,1352,1469,1468,165,150,0,155,320
143,1374,1354,1352,1469,1468,170,150,270,155,320
144,1374,1354,1352,1469,1468,170,150,270,155,320
145,1374,1354,1352,1469,1468,175,150,0,155,320
146,1373,1355,1352,1469,1468,175,150,0,155,320
147,1373,1355,1352,1469,1468,175,150,265,155,320
148,1373,1355,1352,1469,1468,175,150,265,155,320
149,1373,1355,1352,1469,1468,175,150,265,50,320
150,1373,1355,1352,1470,1469,175,45,265,50,320
151,1373,1355,1352,1470,1469,175,45,265,50,320
152,1374,1355,1352,1471,1469,0,40,265,150,320
153,1374,1355,1352,1471,1469,0,40,265,150,320
154,1373,1355,1352,1470,1469,175,145,265,150,320
155,1373,1355,1352,1470,1469,175,145,265,150,320
156,1373,1355,1352,1470,1469,0,40,0,150,325
157,1374,1356,1351,1471,1469,0,40,0,150,325
158,1374,1356,1351,1471,1469,0,145,260,150,220
159,1374,1356,1352,1470,1469,170,145,260,150,220
160,1374,1356,1352,1470,1469,0,145,0,150,320
161,1375,1357,1352,1470,1469,0,145,0,150,320
162,1375,1357,1352,1470,1469,0,145,0,150,320
163,1376,1357,1352,1469,1469,0,150,255,150,320
164,1376,1357,1352,1469,1469,0,150,255,150,320
