StartTime,CookTime,PlatenTime,CookZone,RearSP,MidSP,FrontSP,RearPID,MidPID,FrontPID
Time: 2016 Jan 22 15:46:00,155,10,3000,1406,1406,1406,"[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 1000, 1, 32767, -10, -22222]","[5, 1, 1, 10, 100, 1, 32767, -50, -22222]"
Time,RearTemp,MiddleTemp,FrontTemp,UpGrate,LoGrate,RearPWM,UpPWM,MiddlePWM,LoPWM,FrontPWM
90,1363,1302,1368,1467,1464,225,160,0,75,240
91,1363,1302,1368,1467,1464,225,160,0,75,240
92,1363,1302,1368,1468,1463,225,55,0,180,240
93,1363,1303,1368,1468,1463,225,55,0,180,240
94,1363,1303,1368,1468,1463,0,155,525,180,240
95,1365,1303,1368,1468,1463,0,155,525,180,240
96,1365,1303,1368,1468,1463,0,155,525,180,240
97,1365,1304,1367,1468,1463,215,155,0,180,245
98,1365,1304,1367,1468,1463,215,155,0,180,245
99,1363,1304,1368,1468,1463,225,155,520,180,140
100,1363,1304,1368,1468,1463,225,155,520,180,140
101,1365,1306,1367,1468,1464,0,155,0,75,245
102,1365,1306,1367,1468,1464,0,155,0,75,245
103,1365,1307,1367,1468,1464,215,155,0,175,245
104,1365,1307,1367,1468,1464,215,155,0,175,245
105,1365,1307,1367,1468,1464,0,155,0,175,245
106,1366,1308,1367,1468,1464,0,155,0,175,245
107,1366,1308,1367,1468,1464,0,155,0,175,245
108,1366,1309,1367,1469,1464,210,50,0,175,245
109,1366,1309,1367,1469,1464,210,50,0,175,245
110,1366,1310,1367,1469,1464,210,150,0,175,245
111,1366,1310,1367,1469,1464,210,150,0,175,245
112,1366,1312,1367,1468,1465,210,155,0,70,245
113,1366,1312,1367,1468,1465,210,155,0,70,245
114,1366,1312,1367,1468,1464,210,155,480,175,245
115,1366,1312,1367,1468,1464,210,155,480,175,245
116,1366,1312,1367,1468,1464,210,155,480,175,250
117,1366,1313,1366,1469,1464,210,50,0,175,250
118,1366,1313,1366,1469,1464,210,50,0,175,250
119,1367,1315,1367,1469,1464,0,150,0,175,145
120,1367,1315,1367,1469,1464,0,150,0,175,145
121,1367,1316,1367,1470,1465,205,45,0,70,245
122,1367,1316,1367,1470,1465,205,45,0,70,245
123,1367,1318,1367,1469,1465,205,150,0,170,245
124,1367,1318,1367,1469,1465,205,150,0,170,245
125,1367,1318,1367,1469,1465,205,150,450,175,250
126,1368,1318,1366,1469,1464,0,150,450,175,250
127,1368,1318,1366,1469,1464,0,150,450,175,145
128,1368,1320,1367,1469,1464,200,150,0,175,145
129,1368,1320,1367,1469,1464,200,150,0,175,145
130,1368,1322,1368,1469,1464,200,150,0,175,140
131,1368,1322,1368,1469,1464,200,150,0,175,140
132,1368,1322,1368,1469,1465,200,150,430,70,240
133,1368,1322,1368,1469,1465,200,150,430,70,240
134,1368,1322,1368,1469,1465,0,150,0,170,240
135,1369,1324,1368,1469,1465,0,150,0,170,240
136,1369,1324,1368,1469,1465,195,150,0,170,245
137,1369,1326,1367,1469,1465,195,150,0,170,245
138,1369,1326,1367,1469,1465,195,150,0,170,140
139,1369,1327,1368,1469,1465,195,150,0,170,140
140,1369,1327,1368,1469,1465,195,150,0,170,140
141,1369,1328,1368,1469,1464,195,150,0,175,240
142,1369,1328,1368,1469,1464,195,150,0,175,240
143,1370,1329,1368,1469,1465,0,150,0,70,240
144,1370,1329,1368,1469,1465,0,150,0,70,240
145,1370,1329,1368,1468,1465,190,155,0,170,240
146,1370,1332,1368,1468,1465,190,155,0,170,240
147,1370,1332,1368,1468,1465,190,155,380,170,245
148,1370,1332,1367,1468,1465,190,155,380,170,245
149,1370,1332,1367,1468,1465,190,155,380,170,245
150,1371,1333,1368,1468,1465,0,155,0,170,140
151,1371,1333,1368,1468,1465,0,155,0,170,140
152,1371,1334,1368,1466,1465,185,165,0,170,240
153,1371,1334,1368,1466,1465,185,165,0,170,240
154,1371,1334,1368,1466,1465,185,165,370,170,240
155,1371,1334,1368,1466,1465,185,165,370,170,240
156,1371,1334,1368,1465,1466,185,170,370,65,240
157,1371,1334,1368,1465,1466,185,170,370,65,240
158,1371,1334,1368,1463,1466,0,180,0,165,240
159,1372,1335,1368,1463,1466,0,180,0,165,240
160,1372,1335,1369,1463,1465,180,180,365,170,135
161,1372,1335,1369,1463,1465,180,180,365,170,135
162,1372,1335,1369,1463,1465,180,180,365,170,135
163,1372,1335,1369,1461,1466,180,190,365,65,235
164,1372,1335,1369,1461,1466,180,190,365,65,235
